ID	Class	Min_RGB_9_2_19_R	Min_RGB_9_2_19_G	Min_RGB_9_2_19_B	1stQu_RGB_9_2_19_R	1stQu_RGB_9_2_19_G	1stQu_RGB_9_2_19_B	Median_RGB_9_2_19_R	Median_RGB_9_2_19_G	Median_RGB_9_2_19_B	Mean_RGB_9_2_19_R	Mean_RGB_9_2_19_G	Mean_RGB_9_2_19_B	3rdQu_RGB_9_2_19_R	3rdQu_RGB_9_2_19_G	3rdQu_RGB_9_2_19_B	Max_RGB_9_2_19_R	Max_RGB_9_2_19_G	Max_RGB_9_2_19_B	sd_RGB_9_2_19_R	sd_RGB_9_2_19_G	sd_RGB_9_2_19_B
EL19_6732	16216.55	31	30	20	59.75	69.75	42.75	80.0	98.0	62.0	83.70714285714291	99.57857142857141	64.6	102.0	126.5	77.25	189	205	158	32.1159088815621	39.0585371165576	27.0708635746305
EL19_5480	9220.89	0	0	0	91.5	93.0	88.5	110.0	115.0	106.0	110.935251798561	115.251798561151	105.978417266187	131.0	136.5	125.0	191	192	184	32.4861639741441	35.342443491630995	30.915140427009696
EL19_6424	11617.58	45	53	35	82.75	93.0	61.0	104.5	116.5	82.5	105.935714285714	116.792857142857	84.6928571428571	126.5	143.0	102.25	189	199	161	31.7538216618663	33.8586771825921	27.8324629125416
EL19_5582	12318.41	60	59	39	84.0	93.75	65.0	109.0	127.0	80.0	114.41428571428601	125.128571428571	88.5	141.0	150.25	112.25	217	219	183	34.9540264792488	38.8158987780072	30.7282121442614
EL19_6129	15355.35	35	41	24	73.75	86.75	61.75	91.0	107.5	78.0	96.92424242424241	113.59848484848499	82.0833333333333	116.25	137.25	101.0	206	228	180	33.1742154108275	37.4183813768362	29.0679755232079
EL19_5591	12139.835	62	45	25	113.0	107.75	68.75	134.0	138.0	87.5	140.35	138.121428571429	94.8071428571429	170.0	169.25	122.75	222	223	180	39.4999180401663	40.999467948318795	36.502862098995706
EL19_6281	12270.57	43	45	29	83.0	94.5	67.0	107.0	125.5	89.5	110.70634920634899	124.07142857142901	91.7301587301587	137.75	153.0	116.0	210	208	184	35.592373893364794	40.375077178165995	34.037253167296
EL19_5123	10557.81	42	40	24	81.0	87.5	55.5	111.5	130.5	86.0	116.912698412698	126.825396825397	90.0396825396825	149.0	165.75	118.5	242	255	212	44.999381300861394	48.3891028005404	41.3049925880445
EL19_6133	14641.3	0	0	0	79.0	93.75	59.0	108.0	124.0	88.5	109.932835820896	124.65671641791	89.7238805970149	139.5	164.75	114.75	228	241	199	48.0552936160964	54.5368888715119	44.218424321648904
EL19_5411	12972.96	23	35	28	67.25	70.75	58.0	92.5	108.5	82.0	100.864285714286	115.292857142857	90.8642857142857	127.25	153.5	117.25	213	242	203	44.1814783802017	51.2049762122814	41.2338847028456
EL19_6210	12451.77	22	22	10	89.75	100.0	64.0	122.0	131.0	93.0	119.92857142857099	131.121428571429	94.1	146.25	163.25	119.0	228	239	190	40.980367796142204	46.393138269792004	37.920078772343295
EL19_5797	16305.135	38	38	36	69.75	78.0	67.75	90.5	101.0	86.5	100.578571428571	110.557142857143	95.42857142857142	129.75	142.25	119.75	213	227	200	39.4571195820765	43.105737725638505	36.5478188500039
EL19_6145	16486.26	39	39	16	81.5	93.5	53.5	118.0	129.5	83.5	115.89130434782601	128.036231884058	82.8478260869565	148.25	163.75	110.5	208	224	159	42.528081711413705	46.53001690617471	35.1964045471952
EL19_5660	12923.59	0	0	0	84.0	100.5	60.0	110.0	129.0	79.0	110.946564885496	128.083969465649	81.3282442748092	134.0	158.0	101.0	229	242	189	39.6971831934438	45.234268522189296	33.5718386444746
EL19_6699	12505.35	30	34	20	78.5	94.0	57.0	104.0	126.0	76.0	107.14503816793899	129.022900763359	81.84732824427479	136.0	166.0	103.5	197	228	169	37.4011768916855	44.228161173076295	33.7352755988429
EL19_5286	14724.38	59	58	33	87.25	90.5	58.0	107.5	122.5	76.0	114.58695652173901	126.666666666667	83.1449275362319	143.5	157.5	107.75	213	239	184	33.9995122895183	40.664971445660704	31.3677389538201
EL19_6533	13526.25	0	0	0	79.0	84.0	53.0	114.0	130.5	80.5	117.185714285714	128.72142857142902	88.92857142857142	147.0	171.0	116.25	230	253	202	48.7384128585999	55.3360002060847	44.5854837907023
EL19_5455	13854.4	0	0	0	85.0	95.5	61.5	106.0	116.0	84.0	112.396946564885	120.015267175573	86.6412213740458	135.5	139.5	105.5	206	227	185	35.9092187412204	41.3270231451946	34.5961466734464
EL19_6761	14109.0	47	53	34	86.0	93.5	64.0	107.5	117.0	81.0	113.035714285714	122.942857142857	89.37857142857142	133.0	147.25	106.25	221	238	204	36.7426223621461	42.0083533023337	35.8424746739153
EL19_5142	15391.29	56	52	39	113.5	120.5	82.75	132.0	145.5	100.0	133.6	143.692857142857	100.992857142857	155.0	169.25	119.25	208	240	181	30.9571065515362	36.8309176558924	28.369985261195502
EL19_6299	11336.39	0	0	0	106.0	101.25	64.0	136.0	133.5	91.5	136.801587301587	137.34126984127	95.44444444444441	176.25	181.75	130.0	234	241	186	47.5382826515674	51.566836272691795	40.9699510481632
EL19_5749	11782.155	33	38	12	76.5	86.5	48.0	112.0	117.0	78.0	110.10071942446001	117.690647482014	76.58273381294958	140.0	149.0	102.0	205	214	151	38.6401636364999	42.793039004713	33.0695138034527
EL19_6404	11439.945	34	30	18	70.75	71.75	46.75	95.0	102.0	70.0	98.8071428571429	105.457142857143	73.66428571428571	124.0	133.0	96.0	198	207	169	37.1483311841006	41.8779266437517	32.8525396704041
EL19_5445	11426.4	57	55	29	94.0	91.75	64.75	128.0	129.0	95.0	130.007142857143	129.128571428571	94.8928571428571	163.0	165.0	122.25	210	204	173	39.6583423919156	41.6556356758124	35.7162471198301
EL19_6368	13329.76	32	29	21	62.0	60.75	42.75	92.0	91.0	66.0	99.3857142857143	103.235714285714	77.07857142857141	132.75	142.5	99.5	238	248	211	47.1898943142004	52.3515524721924	40.7409905929061
EL19_5265	10622.845	44	47	38	92.25	100.75	90.0	121.0	128.5	115.0	122.4	127.55	114.778571428571	147.25	156.0	137.25	199	203	189	37.201144872921795	36.365713356315	34.6711307473093
EL19_6151	10551.09	51	46	32	95.0	90.5	69.0	125.0	127.0	98.0	123.985611510791	124.611510791367	97.27338129496401	149.0	149.0	120.0	241	249	198	39.8444412887933	43.2429119250651	37.2873304347169
EL19_5338	10056.84	56	55	46	95.0	98.0	81.5	110.0	115.0	95.0	114.78417266187	119.07913669064699	100.467625899281	136.0	139.0	119.0	210	222	220	26.2205701388195	29.439218825342497	25.447388795252
EL19_6184	12827.025	0	0	0	83.0	82.0	59.5	105.0	109.0	79.0	103.69784172661899	108.028776978417	77.3381294964029	124.0	134.5	92.5	199	219	171	31.559158774506002	35.4597020606845	26.7845818608648
EL19_5222	12548.55	47	48	25	83.0	87.75	56.75	111.0	123.5	82.0	116.535714285714	124.4	87.74285714285709	149.0	155.25	115.5	203	242	194	39.6205765003481	44.72695741300161	37.0784452167519
EL19_6599	12865.775	48	43	35	89.5	90.75	61.75	111.0	116.5	85.0	115.3	123.478571428571	90.17857142857142	142.0	154.0	112.0	213	232	184	37.416708459489705	43.6174454994941	33.7242879104482
EL19_5568	9149.25	60	50	40	97.75	87.75	71.75	116.5	116.0	90.0	122.635714285714	118.685714285714	93.57142857142858	145.5	148.0	113.25	255	252	232	34.1590041458226	40.2111487662021	29.756842597925896
EL19_6550	12445.36	49	48	35	74.5	76.75	53.0	95.5	101.5	72.5	97.3928571428571	104.271428571429	73.5214285714286	113.25	131.0	88.25	217	236	196	29.2076900361126	36.6539019794428	25.218318070201
EL19_5562	12322.19	52	48	54	88.0	91.75	84.75	107.0	109.0	103.0	106.564285714286	109.714285714286	103.135714285714	122.0	127.5	122.0	182	177	172	26.279956723431	29.7522831998022	24.495546714426304
EL19_6696	11846.805	0	0	0	77.0	86.5	55.0	98.0	108.5	75.0	100.553846153846	108.10769230769199	76.4769230769231	122.25	129.5	92.75	188	199	159	33.6258624945633	34.41588919005	29.5947343379979
EL19_5406	12857.295	30	38	36	59.75	65.75	66.0	79.0	88.0	85.5	87.3571428571429	97.8071428571429	93.51428571428569	110.0	120.0	113.5	195	214	201	36.895159930679	41.948906302542	35.4588596785338
EL19_6775	12731.235	30	29	13	71.0	72.75	51.0	95.5	98.0	74.0	102.121428571429	104.542857142857	77.7	126.5	128.0	101.25	226	230	190	38.8004427507823	41.1726268339913	35.19865514108471
EL19_5566	10374.3	45	44	44	81.0	75.75	71.0	105.0	105.5	92.0	103.121428571429	107.0	93.1357142857143	124.25	131.25	111.25	184	215	186	30.9207545621497	35.841979326125205	28.611315041552896
EL19_6138	11315.37	0	0	0	87.0	87.5	61.5	121.0	129.0	90.0	117.46666666666701	122.01481481481501	88.0666666666667	145.5	155.0	111.5	220	236	189	42.270768983397495	49.215484941102	36.5581115812628
EL19_5231	11583.3	60	51	28	97.75	100.0	59.75	122.0	128.0	78.5	126.942857142857	134.1	88.29285714285709	144.5	156.25	111.25	246	248	220	38.7539316044139	43.5125550392432	38.3305382748518
EL19_6394	11911.84	40	35	25	78.0	86.0	62.0	101.5	114.5	82.0	105.83571428571399	117.8	86.37142857142858	131.0	151.0	111.5	192	220	173	36.9202154982303	42.916717072914	35.510732566942394
EL19_5277	12467.35	69	60	35	107.0	102.0	69.0	136.5	136.0	95.0	136.95	139.435714285714	96.75714285714291	165.0	176.5	123.25	235	241	190	36.7643330831712	44.536334001000995	33.4893672438986
EL19_6735	10248.795	36	39	27	72.75	72.75	60.75	104.0	111.5	90.0	104.65	113.9	91.8142857142857	133.0	146.25	116.25	199	234	193	39.5479719623009	46.9190792748536	37.57670059416711
EL19_5342	16055.675	0	0	0	48.0	55.75	55.0	70.0	82.0	76.0	71.25	88.4357142857143	80.63571428571429	92.0	117.25	104.25	155	176	159	35.2212176487678	43.8819886871687	37.4285334763621
EL19_6421	16729.15	29	43	24	73.75	86.0	60.25	104.0	118.0	87.0	106.9	124.064285714286	92.22142857142859	146.0	168.5	126.0	194	231	181	42.98273034503121	49.231535006075795	40.0005517690618
EL19_5117	14681.76	43	45	29	72.25	85.0	51.5	94.0	109.0	74.0	99.65873015873021	113.960317460317	79.015873015873	121.5	143.5	99.0	199	214	173	35.0143199730425	37.5438731712434	33.3200201985495
EL19_6672	12583.52	40	40	31	68.25	77.25	60.0	80.5	95.0	70.0	84.65079365079359	100.00793650793699	74.4603174603175	99.75	118.0	89.75	167	183	152	24.3771425594773	29.669781537920603	23.218837453636898
EL19_5463	10731.93	58	52	17	101.0	102.0	62.0	126.0	138.0	79.0	127.74436090225599	135.669172932331	82.1578947368421	153.0	164.0	102.0	198	229	162	33.3138550973093	43.2026096652336	30.0158650235179
EL19_6803	12867.48	37	39	24	77.75	81.0	52.75	97.0	114.5	73.5	102.514285714286	117.1	78.82857142857141	129.0	148.5	99.25	198	229	181	34.970591080125	43.8939696944759	32.7914585424343
EL19_5281	11204.985	66	57	31	120.5	116.5	76.75	150.5	154.0	103.0	151.735714285714	153.692857142857	105.2	183.25	187.5	135.25	240	252	198	40.0727056348358	46.51524023921429	37.0355069761225
EL19_6203	14145.19	22	26	18	66.75	71.75	54.0	95.5	114.0	82.0	101.08571428571399	115.378571428571	87.1571428571429	131.25	153.75	115.0	197	226	175	43.5603419588558	50.1407325703634	40.4352704911402
EL19_5612	16916.08	52	44	18	83.75	92.25	54.75	113.0	130.0	82.0	116.771428571429	131.135714285714	83.85	150.0	164.25	112.5	209	241	168	38.9835499077768	48.7111897850739	36.0752461016549
EL19_6457	15707.7	0	0	0	71.75	83.75	52.75	101.5	113.0	75.0	107.875	124.55147058823499	82.7132352941177	146.25	172.0	113.25	200	230	168	44.085512443515995	53.3158054326525	38.3760936556882
EL19_5726	11464.64	64	58	56	92.0	84.0	78.0	110.0	105.5	93.5	117.67857142857099	114.035714285714	100.957142857143	143.25	138.25	120.25	218	220	194	33.1205054737483	37.316343693887895	30.360868279962897
EL19_6643	10688.675	55	44	30	98.0	93.0	70.75	117.0	108.0	87.0	125.84090909090901	119.969696969697	94.3030303030303	158.25	156.0	120.25	214	224	174	38.8144597171816	42.3210086955251	33.8591468115816
EL19_5495	12030.81	61	62	61	90.0	93.0	88.25	106.5	119.0	108.5	112.31746031746	122.142857142857	111.579365079365	130.0	148.0	130.0	244	249	239	30.8193837170443	38.2366764843838	30.530601874081203
EL19_6311	10289.365	62	60	39	90.0	92.0	66.5	108.0	115.5	80.5	110.88888888888901	120.666666666667	86.05555555555559	127.75	149.75	102.0	199	238	175	27.941430807236	36.9869166057405	26.2782969175875
EL19_5564	12262.67	47	46	46	79.75	86.75	74.75	98.0	113.5	94.5	99.3357142857143	112.278571428571	95.29285714285709	119.0	131.25	113.5	203	221	194	29.3812965305662	35.7654364434109	28.1334170915236
EL19_6538	12001.5	62	59	33	91.75	94.75	57.0	111.5	112.0	74.5	115.6	119.828571428571	79.88571428571429	132.0	140.5	97.0	222	220	184	33.0408075571524	33.9305136026584	30.334605381622897
EL19_5422	13179.04	34	33	30	71.0	83.5	70.0	90.0	108.0	94.0	99.05	115.857142857143	100.242857142857	126.0	154.75	127.25	212	233	213	35.8572960979106	43.5172291074245	36.6252402312099
EL19_6593	14180.72	11	12	6	63.0	63.75	50.0	93.0	108.5	76.5	92.87857142857142	105.028571428571	79.2714285714286	121.0	139.5	107.25	183	211	169	40.8422950223503	48.73388947699549	38.1435838739657
EL19_5623	11490.6	0	0	0	108.75	99.0	68.75	131.0	130.0	89.5	131.771428571429	129.178571428571	91.92142857142859	158.0	161.25	112.0	246	252	226	47.7682268285874	51.641022656083095	39.7716626384118
EL19_6116	8916.18	45	44	36	82.0	79.0	72.0	111.0	107.0	95.0	113.782945736434	114.782945736434	99.9612403100775	144.0	150.0	123.0	223	230	201	41.4723102729984	44.498939811863394	35.804024542635005
EL19_5379	12858.45	68	59	39	111.0	109.0	78.5	132.0	135.0	99.0	134.0	134.72142857142902	99.37857142857142	156.0	162.0	119.0	238	245	213	32.340143662116496	37.25337469279871	30.535147305459102
EL19_6222	12564.765	48	43	26	106.0	105.0	73.0	130.0	131.0	92.0	135.064285714286	136.214285714286	98.00714285714291	170.0	177.75	130.25	229	239	187	44.086443978297794	49.38292392867311	39.3639166524883
EL19_5301	11868.0	59	52	29	102.25	99.5	70.0	132.5	136.5	93.5	132.357142857143	133.15873015873	97.0793650793651	153.0	164.0	116.0	213	221	184	37.7921609407484	41.643710247462394	34.307224469397894
EL19_6267	13477.365	27	27	17	77.75	78.0	61.75	102.5	109.5	82.5	104.657142857143	110.41428571428601	84.8785714285714	130.0	138.0	106.75	198	226	181	35.8902747149717	41.3415299258316	32.5734295782815
EL19_5284	13490.4	0	0	0	95.0	85.5	59.5	124.0	127.0	83.0	130.719424460432	132.374100719424	88.5827338129496	166.5	174.0	115.0	238	250	188	47.73553787774839	55.109150372704704	39.7969300543079
EL19_6766	12879.405	23	22	12	90.0	92.0	63.25	128.0	133.0	97.0	128.085714285714	133.707142857143	99.20714285714291	172.75	178.25	139.25	254	254	240	53.5950021446199	55.7350485068935	48.138214740440006
EL19_5860	17007.2	29	34	15	78.0	102.25	51.0	101.5	131.5	70.5	100.53174603174601	126.912698412698	72.2539682539683	122.0	156.25	89.75	189	225	156	34.213374345816604	42.82728473135229	29.3129149715102
EL19_6352	16315.035	48	50	25	89.0	104.25	61.25	122.0	147.0	91.5	123.44776119403	144.582089552239	93.07462686567159	153.75	181.75	120.0	225	247	196	40.5122402674971	50.059257893661396	38.116486845046396
EL19_5518	17454.855	57	54	28	104.0	97.0	61.0	126.5	127.0	80.5	131.071428571429	129.325396825397	86.8333333333333	156.5	157.75	106.75	223	218	188	36.984359628670795	39.0008880647771	34.0662296123302
EL19_6326	18632.48	28	21	11	79.0	84.0	50.0	106.0	116.0	72.5	111.385714285714	115.464285714286	76.9857142857143	142.25	148.25	102.0	220	223	183	41.35085633490571	43.7016389588258	36.399657227077206
EL19_5647	11210.53	61	49	42	100.0	99.5	75.0	135.0	128.0	97.0	131.177777777778	132.837037037037	101.644444444444	155.0	165.5	126.5	218	213	179	35.604977571411204	40.2227394302618	32.266721146288496
EL19_6256	14846.95	45	45	24	92.0	98.75	70.0	121.0	136.0	94.5	123.514285714286	136.071428571429	97.3571428571429	151.0	169.25	122.0	229	246	193	42.9465931872669	47.686723920104505	37.5112590155154
EL19_5311	6189.12	0	0	0	114.5	112.25	84.25	162.5	159.5	125.5	149.095238095238	145.89682539682502	114.214285714286	196.5	189.75	153.0	230	231	193	58.987378795322506	57.5844186376946	49.345250169451106
EL19_6598	14197.96	43	41	31	81.0	90.0	68.0	101.0	114.5	83.5	106.221428571429	116.242857142857	89.29285714285709	126.5	141.25	108.25	209	207	187	33.2249944610576	34.1056064988691	30.025527850701604
EL19_5237	14348.35	69	61	38	119.0	121.0	82.5	139.0	140.0	100.5	141.535714285714	141.4	103.257142857143	162.0	162.25	121.0	227	220	185	33.5714444250034	34.4146948703832	31.2969926218749
EL19_6452	12674.4	0	0	0	86.0	87.25	57.25	112.0	117.5	81.0	113.87681159420299	118.536231884058	82.6159420289855	142.0	150.0	105.0	222	215	183	39.7788508710493	42.7769907829219	35.198358136843
EL19_5206	12333.815	74	62	38	112.75	103.25	70.75	142.5	135.5	93.5	141.478571428571	135.578571428571	94.57857142857141	167.25	162.0	116.0	232	242	186	35.816170910134	40.3099623256175	30.576726903976002
EL19_6422	15671.535	36	34	26	72.75	76.75	54.5	110.0	119.5	84.5	110.7	119.92857142857099	87.17857142857142	139.25	152.0	109.75	233	233	191	45.6478071998894	50.0619246543995	39.6401561999447
EL19_5385	11865.6	64	53	26	104.25	96.75	62.75	129.5	133.5	90.5	133.364285714286	134.185714285714	93.92142857142859	162.25	167.5	121.5	222	239	178	38.5832204768319	46.07541295899839	36.7603688415794
EL19_6585	11806.24	39	40	23	74.75	74.5	58.0	97.0	102.5	81.0	110.35	117.128571428571	91.9428571428571	135.75	151.0	119.5	249	254	220	48.500081584148504	55.1699588331977	45.01714644213239
EL19_5709	13716.275	48	49	27	84.0	87.75	58.0	104.0	112.5	78.5	117.9453125	120.28125	90.359375	146.25	146.25	117.25	226	219	197	44.424634684268504	41.2497554275737	42.0834817829559
EL19_6596	14313.63	33	31	28	74.75	77.75	61.75	91.5	101.5	75.5	95.3428571428571	103.3	78.92142857142859	117.25	124.25	96.0	175	199	168	29.041714337038	32.0069012342449	26.838999825134398
EL19_5554	13749.895	67	60	40	112.25	118.5	78.0	138.0	143.5	102.5	141.285714285714	147.192857142857	107.32142857142901	170.0	178.0	132.5	229	241	191	38.430219994668796	40.9718092991466	36.7956182598466
EL19_6706	14091.33	43	50	23	88.75	105.5	62.75	111.5	128.0	80.5	114.692857142857	131.285714285714	87.1357142857143	139.0	156.25	106.25	213	233	180	35.4280903930809	40.7851513596379	34.0543811217712
EL19_5221	12970.25	62	57	33	94.0	98.0	63.0	113.0	121.5	79.5	115.778571428571	123.314285714286	83.3928571428571	133.0	148.25	97.0	201	203	160	29.8099659491075	32.1404484651923	26.851495792793003
EL19_6685	13576.75	29	31	21	81.5	89.0	58.0	97.0	109.0	72.0	100.44881889763799	110.771653543307	74.29921259842521	121.0	130.0	91.0	193	221	155	31.022190895534802	35.3264119403235	25.0505251222183
EL19_5552	9423.25	52	56	29	85.75	93.75	58.0	109.0	121.5	79.5	111.9	122.328571428571	82.1071428571429	137.0	145.25	103.0	209	230	172	32.3357609907193	36.4570197042255	28.940697596801602
EL19_6322	13320.18	48	58	29	73.75	84.0	49.0	90.0	105.0	62.5	92.0857142857143	107.83571428571399	67.44285714285711	109.0	128.25	85.25	174	203	146	24.2310478383053	30.282746878031602	23.3765766762746
EL19_5425	12489.68	51	45	38	85.25	101.75	71.0	112.5	130.0	100.0	114.771428571429	129.392857142857	98.5571428571429	137.75	158.25	119.0	219	227	192	35.806703857098704	40.3437917323887	33.711059908038
EL19_6359	17989.74	36	33	24	80.75	85.75	56.0	102.0	121.5	81.5	106.492857142857	119.128571428571	81.02857142857141	127.25	149.25	97.0	213	226	168	37.2667800896834	42.723949588586706	32.5207057134801
EL19_5512	11908.08	61	54	30	102.0	101.25	65.25	132.0	137.5	90.0	133.968253968254	139.349206349206	93.1428571428571	163.0	178.25	117.0	226	244	176	36.7327508380054	45.6246104571324	33.2064365533465
EL19_6190	14543.43	25	25	19	47.0	50.75	43.0	78.0	92.0	75.0	86.5571428571429	98.77142857142859	80.3571428571429	121.25	140.0	112.0	184	207	172	44.2868789423489	52.14566521602921	41.3789421697481
EL19_5273	13764.9	0	0	0	60.0	76.5	43.0	84.0	107.0	63.0	87.6142857142857	107.142857142857	68.2714285714286	108.25	136.0	89.25	215	242	206	37.7958517982488	43.6764710258786	34.9226983673062
EL19_6315	12185.28	0	0	0	86.0	103.0	60.0	107.5	126.0	81.5	104.2	121.714285714286	80.1214285714286	130.25	148.25	100.5	199	218	177	41.091965641567604	47.7300993543719	35.8737730809961
EL19_5367	13728.165	64	56	35	102.0	113.0	69.75	133.0	140.5	95.0	132.9	140.571428571429	96.32857142857141	157.0	168.0	118.25	246	248	235	37.100350014831704	36.8254961054448	35.1321130143203
EL19_6721	14736.16	57	52	31	93.75	96.5	61.75	121.5	130.0	86.5	123.864285714286	130.985714285714	88.07142857142858	149.0	159.25	107.25	228	225	180	38.6631292607612	42.7165638882785	33.224685902807
EL19_5602	12942.0	45	42	23	89.0	103.5	56.75	122.0	150.5	89.0	126.6	150.15	92.87857142857142	160.25	192.0	122.0	231	253	187	43.3809957396889	50.349272890236904	41.506603073052396
EL19_6333	15907.07	38	40	18	94.75	117.75	66.0	130.0	152.5	98.5	129.992857142857	153.27857142857098	98.3142857142857	162.0	190.25	121.25	224	253	200	44.276517710350504	49.9257099692144	41.271009162944495
EL19_5465	13020.0	0	0	0	110.0	107.0	69.0	146.0	143.0	101.0	141.586466165414	141.263157894737	99.24812030075192	177.0	180.0	129.0	247	237	193	44.843689434683895	49.4404898991434	38.599616502851894
EL19_6484	13535.9	46	40	20	81.25	76.25	53.25	115.0	117.5	79.0	118.30952380952401	123.539682539683	86.19841269841271	150.75	164.5	109.75	253	255	209	46.2588308171686	54.12454538098601	39.9769973542326
EL19_5132	12349.755	50	48	25	100.25	102.5	62.5	122.0	134.0	86.5	123.579365079365	133.873015873016	88.59523809523809	145.5	157.25	110.0	209	239	169	34.331176076470896	39.8920511635056	32.2617243361674
EL19_6344	13296.36	36	37	22	72.0	77.0	51.0	89.0	108.0	70.0	97.8394160583942	111.96350364963499	76.7956204379562	123.0	147.0	97.0	219	241	193	37.2776217322061	46.28196967552201	33.1323412921866
EL19_5134	14418.88	27	28	5	63.25	88.5	47.25	90.5	117.0	69.5	96.1904761904762	121.02380952381	75.3253968253968	121.0	155.0	100.0	206	234	171	40.78131224680529	48.304113992199795	39.1797558675558
EL19_6272	14032.425	30	35	21	82.25	101.75	66.75	116.5	137.0	98.0	117.392857142857	138.65714285714301	100.91428571428601	152.0	172.25	134.0	243	253	221	45.513330552323396	50.6410376751304	43.2788325675149
EL19_5203	9394.085	57	53	18	112.5	113.75	68.0	140.5	144.5	95.0	140.35	146.628571428571	94.79285714285709	170.0	180.25	121.0	220	241	168	37.7572566754349	44.463928126283705	34.4156766246634
EL19_6600	10771.26	51	43	27	102.75	106.75	75.5	126.5	132.0	93.5	127.33571428571399	138.2	97.0928571428571	154.0	169.5	118.25	214	243	177	35.84511259026021	44.137163577116006	32.6333228703756
EL19_5848	17462.775	32	32	13	70.25	83.5	48.0	100.0	112.5	78.0	102.61111111111099	115.119047619048	79.76190476190479	134.0	148.75	108.75	197	209	157	41.136061497858	43.2352832104257	36.730244447088204
EL19_6825	14685.785	40	37	26	73.5	82.0	60.5	93.0	107.0	79.0	97.9618320610687	110.564885496183	81.793893129771	118.0	133.0	100.5	183	199	164	30.384055682128	36.3861975599458	28.5335747058826
EL19_5535	11345.1	61	56	35	106.0	106.75	74.75	128.5	133.0	96.5	134.22142857142902	137.257142857143	101.564285714286	164.25	167.5	126.0	228	235	211	39.0493264631424	40.3032339649934	37.439872316214796
EL19_6750	12789.05	30	25	18	68.75	77.0	57.0	91.0	103.5	76.5	94.49285714285709	105.342857142857	79.4857142857143	119.25	132.25	98.0	188	210	166	34.8675802150277	40.2014301310757	31.9258326008251
EL19_5207	15836.16	56	56	28	98.0	100.0	56.75	116.5	120.5	74.5	118.392857142857	121.007142857143	76.79285714285709	135.0	140.25	90.0	197	208	176	30.272074751553102	32.4169101507292	27.230826910397898
EL19_6605	14592.6	45	47	27	101.0	105.5	67.5	122.0	133.0	90.0	122.378571428571	130.642857142857	88.65	144.0	154.0	108.0	213	209	172	35.0554479303742	37.1874643202434	31.0188907398993
EL19_5843	11495.745	73	69	53	117.0	121.5	85.0	150.0	162.0	118.0	149.68253968254	156.03968253968299	115.698412698413	175.75	188.0	140.0	235	240	191	35.4223998720924	40.6529508485966	34.2086000511614
EL19_6824	13002.45	22	22	18	70.5	79.5	57.5	101.0	117.0	83.0	109.97709923664101	121.34351145038201	91.6564885496183	148.5	163.0	125.5	240	241	206	49.31351283820621	53.403510543260204	43.6667046179381
EL19_5217	13484.745	41	46	13	77.0	90.75	50.0	100.0	121.5	64.5	101.728571428571	121.9	66.7071428571429	123.25	152.25	81.0	215	248	150	35.5002974670165	42.126274717600296	25.070116473192602
EL19_6790	17818.4	30	37	13	68.75	78.0	44.0	89.0	109.5	63.0	94.1642857142857	110.457142857143	65.75	117.0	137.25	82.0	211	228	137	35.4686224111554	41.6807619872233	27.666598046778603
EL19_5363	10751.04	71	62	33	114.0	114.75	71.0	133.5	132.5	89.0	138.121428571429	135.414285714286	94.2	158.0	154.25	114.25	227	219	184	34.6620825855505	32.8166885326462	32.743212817491106
EL19_6832	4763.88	0	0	0	96.0	95.0	79.0	134.0	132.0	110.0	130.519379844961	128.612403100775	110.821705426357	164.0	164.0	138.0	220	216	201	44.9259983151449	44.623828779714096	40.6039271523556
EL19_5735	13107.565	37	38	30	72.5	87.0	61.75	93.0	113.0	82.0	95.98571428571431	114.642857142857	86.5928571428571	113.0	141.0	103.0	180	212	171	31.677099667915	37.9895993772342	31.0663936098462
EL19_6481	13147.96	52	57	31	96.5	110.25	63.0	118.0	136.5	81.5	121.38888888888901	137.81746031746	85.5396825396825	145.75	164.0	108.75	226	252	178	34.1589161941001	41.573337762301605	31.628253393104302
EL19_5587	12150.405	40	54	21	99.75	102.0	65.5	127.5	130.0	90.5	128.507142857143	132.45	91.99285714285709	148.5	156.0	109.25	213	218	191	35.7178182220106	37.0821225518395	33.7999822120279
EL19_6620	13934.7	55	50	29	86.0	93.75	59.75	111.5	119.0	82.5	115.007142857143	123.528571428571	87.67857142857142	139.25	149.0	110.5	215	239	172	38.2104163787253	41.3443936952863	34.6448098113609
EL19_5830	11916.8	40	33	19	85.0	82.75	57.75	119.5	117.5	85.5	122.885714285714	124.75	91.23571428571431	164.25	165.75	124.25	226	242	201	44.914961330103395	49.674063553609706	41.054378873221104
EL19_6159	11083.5	66	60	44	96.0	91.0	70.0	124.0	123.0	96.0	127.388489208633	129.58273381295	98.5971223021583	150.5	157.0	118.0	220	230	192	37.5811220708851	44.0393268387942	36.0001448113956
EL19_5165	13398.2	0	0	0	88.75	97.5	64.0	108.5	124.0	82.5	110.17647058823499	124.352941176471	83.8602941176471	131.25	153.0	102.5	208	234	175	37.61695487566271	42.7357997921882	33.2888976696586
EL19_6162	12236.235	61	52	31	104.75	112.75	66.0	124.5	132.5	88.5	129.75	136.942857142857	93.52857142857141	151.5	161.0	116.25	238	232	197	35.4662926406055	40.1315770160156	34.017017082365
