ZONE_CODE,id,BLUE_7_2_19,GREEN_7_2_19,NIR_7_2_19,RED_7_2_19,REDEDGE_7_2_19,BLUE_7_15_19,GREEN_7_15_19,NIR_7_15_19,RED_7_15_19,REDEDGE_7_15_19,BLUE_7_28_19,GREEN_7_28_19,NIR_7_28_19,RED_7_28_19,REDEDGE_7_28_19,BLUE_8_12_19,GREEN_8_12_19,NIR_8_12_19,RED_8_12_19,REDEDGE_8_12_19,BLUE_9_2_19,GREEN_9_2_19,NIR_9_2_19,RED_9_2_19,REDEDGE_9_2_19,BLUE_9_11_19,GREEN_9_11_19,NIR_9_11_19,RED_9_11_19,REDEDGE_9_11_19,COUNT_7_2_19,AREA_7_2_19,COUNT_7_15_19,AREA_7_15_19,COUNT_7_28_19,AREA_7_28_19,COUNT_8_12_19,AREA_8_12_19,COUNT_9_2_19,AREA_9_2_19,COUNT_9_11_19,AREA_9_11_19
486,EL19_5495-12-7,0.064198969,0.106591477,0.336993572,0.114263233,0.198114454,0.037521692,0.078305908,0.366691525,0.061133375,0.149816793,0.027516348,0.064909025,0.435779848,0.0417657,0.136888005,0.024850792,0.059074396,0.39020618,0.038885857,0.119698379,0.037663649,0.089258415,0.458452029,0.073243719,0.190652565,0.041886994,0.089542372,0.352590097,0.079328106,0.164778729,593,12.09236112,961,19.15987984,1473,30.1677354,1728,34.38848719,1806,34.01568059,1646,33.41001568
487,EL19_5494-12-6,0.063260013,0.11336051,0.350668669,0.120052877,0.215146059,0.03339562,0.075064453,0.373175786,0.056739573,0.148269296,0.020749572,0.054266941,0.432546754,0.03411403,0.121062601,0.015137783,0.042462772,0.392691487,0.023315093,0.094489513,0.025072167,0.071708359,0.506799345,0.050811592,0.16730016,0.028778326,0.076467734,0.40269588,0.054435997,0.154582163,484,9.86965056,969,19.31937936,1550,31.74473176,1669,33.21434324,1798,33.86500204,1666,33.8159697
488,EL19_5493-12-5,0.064173261,0.109980289,0.349354937,0.121647,0.207058658,0.035746061,0.075269532,0.369539177,0.061040525,0.145568687,0.023240087,0.057528257,0.404536732,0.0384114,0.124202588,0.024966341,0.056552609,0.348541708,0.044186199,0.114261302,0.030065639,0.085965065,0.456082045,0.061433253,0.189884996,0.034622844,0.081107552,0.339837564,0.067746862,0.161447549,453,9.23750352,792,15.79045248,1493,30.57734485,1702,33.87106782,1817,34.22286358,1564,31.74560421
489,EL19_5492-12-4,0.063828087,0.114258278,0.359524096,0.121104045,0.214023096,0.03703187,0.08127693,0.379080161,0.060935531,0.153235893,0.026665276,0.064484341,0.42423005,0.039993381,0.134467942,0.034917297,0.078210684,0.382479656,0.064729266,0.152848862,0.0396481,0.085455272,0.352796222,0.094505893,0.175966537,0.04616227,0.094005855,0.320585069,0.093875565,0.176470589,597,12.17392848,1063,21.19349872,1615,33.07596244,1581,31.46307769,1437,27.06563289,47,0.953991942
490,EL19_5491-12-3,0.068124386,0.118775204,0.358823933,0.130648931,0.220548904,0.037171551,0.078326307,0.370926203,0.063590944,0.150571512,0.024541726,0.059114767,0.400662101,0.039706603,0.12741608,0.033956416,0.069706497,0.36421261,0.060734212,0.135119037,0.035059292,0.086893282,0.430657587,0.072698944,0.191783758,0.044870692,0.09445679,0.353093418,0.088793266,0.18420459,460,9.3802464,697,13.89639568,1391,28.48833669,1214,24.15950431,1740,32.77258262,1130,22.93640202
491,EL19_fill-12-2,0.068551145,0.120128161,0.362535038,0.131499566,0.222301428,0.039820605,0.085659822,0.365494413,0.070075644,0.162193708,0.027842594,0.070177086,0.417677508,0.045836429,0.152632584,0.030306581,0.070842353,0.375947122,0.053479324,0.143596014,0.038516086,0.101353946,0.498695982,0.086786327,0.251173029,0.041894986,0.088999595,0.385505684,0.095970822,0.222915397,348,7.09636032,542,10.80609248,1342,27.48479356,1619,32.21930599,1704,32.09452919,1201,24.37753878
492,EL19_fill-12-1,0.067132045,0.119680046,0.363451544,0.127935764,0.222745607,0.037707663,0.085981973,0.372186475,0.064653431,0.166864605,0.024999388,0.067251661,0.421464082,0.038075191,0.152348847,0.026778517,0.066872887,0.386951831,0.044509639,0.143289275,0.03208754,0.089305429,0.473738339,0.070233317,0.231545565,0.035685127,0.074565907,0.362384347,0.087749849,0.204279059,522,10.64454048,848,16.90694912,1638,33.5470133,1713,34.08997601,1810,34.09101986,1489,30.22327664
493,EL19_fill-13-1,0.065403914,0.115854909,0.358773214,0.125944176,0.215134575,0.037182603,0.083736462,0.372910542,0.0645339,0.162116824,0.024093058,0.065302788,0.410564042,0.036642263,0.146526397,0.027255217,0.065036817,0.347458997,0.045612033,0.13408775,0.032227599,0.087838253,0.456741965,0.074490479,0.233288946,0.035883877,0.069260241,0.336174443,0.094217271,0.196423676,523,10.66493232,778,15.51132832,1648,33.75181802,1687,33.57255665,1770,33.33762715,1121,22.75372271
494,EL19_fill-13-2,0.071060077,0.123814706,0.362840058,0.138173125,0.228450149,0.039479949,0.084045998,0.366392803,0.070604027,0.159083644,0.025631118,0.066753416,0.426826894,0.041792742,0.146490505,0.027597793,0.063236001,0.352475308,0.04825103,0.127724119,0.037645645,0.10168956,0.501482669,0.085149876,0.250011982,0.041590533,0.08982171,0.381520592,0.092621879,0.215548765,402,8.19751968,666,13.27833504,1461,29.92196974,1701,33.85116708,1694,31.90618101,975,19.79025838
495,EL19_5568-13-3,0.068365025,0.121522088,0.347652355,0.128836825,0.220578881,0.038937637,0.082224988,0.360449138,0.068695834,0.152587344,0.022752273,0.058077939,0.375585278,0.039255284,0.125833448,0.026098713,0.062924343,0.345196593,0.049294787,0.12592174,0.035775203,0.08761094,0.394898627,0.083164697,0.186359795,0.051375727,0.119125669,0.379670074,0.107194708,0.219465994,384,7.83046656,606,12.08208864,1383,28.32449291,1642,32.67702313,1659,31.2469624,349,7.083897614
496,EL19_5567-13-4,0.065650278,0.118325127,0.354125011,0.12577978,0.217887064,0.038685957,0.084993829,0.378774775,0.067878714,0.159046293,0.027719022,0.067347578,0.413127978,0.046382723,0.138626817,0.029426941,0.066656379,0.357505924,0.051829455,0.131238055,0.04088698,0.095653711,0.428809927,0.092263455,0.201967692,0.0488447,0.104721704,0.36481039,0.103494747,0.201049146,380,7.7488992,624,12.44096256,1278,26.17404334,1693,33.69196112,1497,28.19572195,617,12.52368146
497,EL19_5566-13-5,0.064042117,0.108583293,0.343281006,0.12245388,0.206228123,0.036567749,0.07326244,0.367707639,0.063209545,0.144397692,0.023581936,0.052088921,0.391654687,0.037824309,0.11473549,0.024424275,0.052018977,0.345702917,0.041610662,0.107465096,0.03141657,0.073735756,0.436702208,0.06293103,0.168646264,0.035068367,0.07529921,0.337109789,0.071022401,0.155605602,423,8.62574832,699,13.93627056,1331,27.25950837,1597,31.78148961,1812,34.12868949,1465,29.73613182
498,EL19_5565-13-6,0.068997221,0.114929807,0.338467153,0.132086422,0.211882687,0.03732736,0.079348312,0.364156386,0.064852013,0.152633396,0.025154469,0.063934046,0.427406084,0.040195745,0.137707528,0.022103727,0.060349228,0.386745105,0.037465126,0.129552228,0.030815538,0.090691132,0.495926557,0.062862776,0.21460851,0.031983925,0.084437496,0.378818589,0.064549256,0.17825828,317,6.46421328,791,15.77051504,1543,31.60136845,1713,34.08997601,1783,33.58247978,1672,33.9377559
499,EL19_5564-13-7,0.061404109,0.103096468,0.338420081,0.113881081,0.195480133,0.033198009,0.070294534,0.368113034,0.055014675,0.138716517,0.020963647,0.051351384,0.39283196,0.033777174,0.112248021,0.020199997,0.047838425,0.351826915,0.035058639,0.10032506,0.026433207,0.071369866,0.468039988,0.052308222,0.164922049,0.033822081,0.0788144,0.376700517,0.065589009,0.155351766,595,12.1331448,1077,21.47262288,1537,31.47848562,1727,34.36858644,1835,34.5618903,1701,34.52638923
500,EL19_5563-13-8,0.066957612,0.111091645,0.323566039,0.12197507,0.205016696,0.039063861,0.079218726,0.338023447,0.066684011,0.148500634,0.022614701,0.052022661,0.345506851,0.039153237,0.110071128,0.021841264,0.047239626,0.309268633,0.04125334,0.096276564,0.027038875,0.065974268,0.398804132,0.059046689,0.151815537,0.031476369,0.071363003,0.332382128,0.063945407,0.140691119,436,8.89084224,635,12.6602744,1383,28.32449291,1488,29.61230841,1779,33.50714051,1669,33.8768628
501,EL19_5562-13-9,0.059005778,0.097843783,0.314754983,0.110897826,0.182804742,0.0351008,0.071589092,0.337546124,0.0604262,0.136214689,0.022471283,0.054128752,0.379687385,0.037235138,0.114281032,0.022988367,0.051720626,0.32452691,0.041408542,0.103707104,0.029390458,0.071028596,0.412108568,0.063724546,0.157906196,0.036219899,0.085451,0.382988497,0.0739654,0.162490221,726,14.80447584,1127,22.46949488,1647,33.73133755,1662,33.07503802,1819,34.26053321,1682,34.14073291
502,EL19_5561-13-10,0.05675189,0.092045969,0.307402124,0.106055318,0.175449967,0.033696319,0.06667615,0.352162317,0.056424096,0.130621141,0.02394447,0.055680448,0.44677167,0.036277272,0.120692543,0.020412211,0.0490008,0.379723364,0.030576258,0.103061345,0.031588298,0.079539065,0.510125319,0.05564806,0.176684886,0.041399537,0.095945903,0.416906978,0.079624876,0.185037261,759,15.47740656,1509,30.08559696,1650,33.79277897,1700,33.83126633,1805,33.99684577,1650,33.49120648
503,EL19_5560-13-11,0.057397132,0.096725584,0.325549767,0.107278021,0.183311946,0.032820297,0.066934453,0.348447844,0.057091263,0.13034429,0.023483022,0.057860647,0.466773965,0.033618329,0.12686721,0.019497011,0.05134761,0.411966586,0.027247427,0.109041994,0.028945844,0.082058379,0.569894148,0.046562694,0.184592986,0.038424254,0.102335092,0.545307524,0.061747296,0.208364153,697,14.21311248,1191,23.74549104,1664,34.07950557,1750,34.82630358,1802,33.94034132,1672,33.9377559
504,EL19_5559-13-12,0.060467164,0.101774249,0.31807448,0.113855017,0.188544368,0.036561957,0.073249747,0.340608747,0.061710191,0.13648435,0.028362471,0.062024043,0.426048653,0.044178757,0.130419215,0.025420137,0.056086374,0.371100344,0.041714423,0.11245386,0.042025343,0.090236476,0.454843285,0.087728504,0.191399032,0.056148676,0.117460469,0.445033103,0.119533802,0.234617628,709,14.45781456,1240,24.7224256,1549,31.72425128,1663,33.09493877,1766,33.26228788,760,15.42625268
505,EL19_5558-13-13,0.063042311,0.102544503,0.31783683,0.118725109,0.189968536,0.038924347,0.076546807,0.341605215,0.066633083,0.140499049,0.030269487,0.063176518,0.385895894,0.050679424,0.12950297,0.026286678,0.056216299,0.342668233,0.046082866,0.112964306,0.030063046,0.065997746,0.378746455,0.059264952,0.142883166,0.038219885,0.080996803,0.361155789,0.073210496,0.162931914,343,6.99440112,540,10.7662176,1036,21.2177691,1417,28.19935552,1647,31.02094459,1326,26.91475139
506,EL19_5557-13-14,0.064221181,0.110294071,0.338178149,0.122168944,0.206105521,0.036476306,0.079689475,0.373505855,0.061174182,0.152107189,0.029649437,0.069004541,0.44662492,0.04661869,0.145513656,0.025553786,0.062640008,0.402712687,0.041064135,0.125389759,0.041085852,0.105624681,0.549265356,0.081084532,0.225061572,0.051289803,0.124002468,0.52738432,0.100056696,0.250141397,422,8.60535648,848,16.90694912,1310,26.82941845,1724,34.30888421,1784,33.6013146,1431,29.04600999
507,EL19_5556-13-15,0.063587758,0.105381694,0.322565864,0.122185323,0.196878982,0.03937686,0.078062406,0.351908414,0.068517318,0.145592863,0.026911031,0.059253574,0.389178925,0.045549656,0.125098529,0.028836579,0.062919995,0.354064898,0.051796354,0.122273398,0.039117901,0.089120439,0.44336034,0.082741245,0.187903498,0.05734634,0.121233035,0.440152766,0.121266569,0.236645344,380,7.7488992,557,11.10515408,1206,24.69944935,1552,30.88595608,1615,30.41823042,723,14.67523775
508,EL19_5555-13-16,0.066075974,0.111932777,0.332483692,0.127307761,0.205542295,0.037960793,0.078100294,0.341508706,0.069610848,0.146019064,0.024653936,0.059418779,0.396850607,0.043390756,0.126028401,0.025366793,0.056909878,0.346137992,0.045979012,0.111738723,0.034374142,0.086150464,0.442897713,0.073421331,0.185361108,0.045370534,0.107169334,0.424824298,0.090058949,0.211563363,498,10.15513632,650,12.959336,1452,29.73764549,1700,33.83126633,1810,34.09101986,1567,31.80649731
509,EL19_5554-13-17,0.063212762,0.105021523,0.333912273,0.11931715,0.195950154,0.037461192,0.077682093,0.375181392,0.062697175,0.147422926,0.026315982,0.060992891,0.419692093,0.042797117,0.128457726,0.02852552,0.067026231,0.420669056,0.047214763,0.136545078,0.042105614,0.105304629,0.491176055,0.088205409,0.222151756,0.064007987,0.147517002,0.508349421,0.128086493,0.284810149,549,11.19512016,1164,23.20718016,1448,29.6557236,1697,33.7715641,1749,32.94209598,1282,26.02165255
510,EL19_5553-13-18,0.063107356,0.109869868,0.336503408,0.12068952,0.203907931,0.03477339,0.075787387,0.358176872,0.061464109,0.146206389,0.026413118,0.062952826,0.402466139,0.043602274,0.135077622,0.031542385,0.071617441,0.378368941,0.06344437,0.146247828,0.038693744,0.083349498,0.372271367,0.099706357,0.182343384,0.047907642,0.098664076,0.366235437,0.110293833,0.20448573,546,11.13394464,881,17.56488464,1525,31.23271995,1703,33.89096856,1378,25.95437865,337,6.840325203
511,EL19_5552-13-19,0.074982113,0.127003294,0.338756475,0.147466821,0.231556146,0.040270653,0.088176688,0.356284464,0.075086719,0.165890342,0.025635947,0.061882847,0.373289277,0.046109922,0.133528252,0.025799635,0.062184927,0.377266041,0.049761439,0.130370517,0.028538024,0.076214535,0.427450591,0.057776586,0.173010018,0.039844112,0.095100487,0.411885694,0.073962156,0.199037349,128,2.61015552,281,5.60242064,1078,22.07794892,1522,30.28893374,1805,33.99684577,1566,31.78619961
512,EL19_5551-13-20,0.067563831,0.119128046,0.345877508,0.134728614,0.226407383,0.037519627,0.086536653,0.373874433,0.066904739,0.168671082,0.023030832,0.057242653,0.403599012,0.039285965,0.127100941,0.021192392,0.050706878,0.392470151,0.037201433,0.111199744,0.031369793,0.075152995,0.465961269,0.067912928,0.172121986,0.043530017,0.097610425,0.454729693,0.082366839,0.202674295,286,5.83206624,697,13.89639568,1311,26.84989892,1722,34.26908272,1776,33.45063606,1437,29.16779619
513,EL19_5550-13-21,0.061696926,0.106166918,0.343977243,0.116881191,0.203800908,0.037206773,0.079956617,0.391839635,0.061789559,0.15601288,0.026192089,0.059621306,0.425653563,0.041527929,0.128488867,0.023608096,0.05352869,0.3857811,0.041560554,0.117339862,0.035362955,0.080925083,0.445751941,0.074582516,0.176864518,0.042548561,0.090683431,0.391292994,0.08023895,0.182695955,629,12.82646736,1166,23.24705504,1464,29.98341115,1720,34.22928123,1784,33.6013146,1548,31.42084099
514,EL19_5549-13-22,0.063194103,0.107679766,0.342654692,0.125378537,0.204205912,0.037731841,0.079261512,0.377399313,0.066956571,0.153978214,0.02754659,0.063582883,0.423294428,0.046905547,0.135402945,0.027811466,0.063638755,0.394287436,0.049298251,0.131536016,0.041660106,0.099871486,0.471765943,0.090427139,0.214767044,0.051412029,0.112072755,0.424173723,0.098098892,0.220852702,360,7.3410624,632,12.60046208,1107,22.67188261,1627,32.37851195,1568,29.532994,1400,28.41678126
515,EL19_5548-13-23,0.068667329,0.122096947,0.350163344,0.134235121,0.225826571,0.040478745,0.085187153,0.377014181,0.070053718,0.163889976,0.025639614,0.06208143,0.416760042,0.041394887,0.13217863,0.024987736,0.063612195,0.421694694,0.042563792,0.134234948,0.033009599,0.093624401,0.515162272,0.063155981,0.214923677,0.045387264,0.111768857,0.472118496,0.082956154,0.229677613,288,5.87284992,670,13.3580848,1444,29.57380171,1532,30.48794119,1810,34.09101986,1610,32.67929845
516,EL19_5547-13-24,0.064854907,0.115881614,0.35816676,0.124654119,0.217090394,0.041318151,0.083454563,0.362894798,0.071838511,0.157255492,0.029570693,0.063421969,0.389964321,0.050162922,0.130811235,0.030534251,0.066232654,0.390667762,0.058749502,0.136186732,0.040873256,0.087724998,0.397604101,0.094283146,0.191729125,0.054086445,0.109442855,0.407916199,0.12085299,0.225426999,501,10.21631184,642,12.79983648,1271,26.03068004,1557,30.98545981,1545,29.09979319,221,4.485791899
517,EL19_5546-13-25,0.065276971,0.114468767,0.341003031,0.12646492,0.213257162,0.037678113,0.080602632,0.365484995,0.067843478,0.156055631,0.023706308,0.060140267,0.426853822,0.038629217,0.1288498,0.029396184,0.067573626,0.406625632,0.055619651,0.142475325,0.037457302,0.093421151,0.445973183,0.086896878,0.202364101,0.049388282,0.114471157,0.43501837,0.104802385,0.222440535,468,9.54338112,804,16.02970176,1576,32.27722403,1749,34.80640283,1641,30.90793568,1073,21.77943307
518,EL19_5545-13-26,0.069862565,0.119691391,0.342465673,0.139178186,0.218867097,0.042513786,0.088529631,0.370035833,0.076651432,0.166023279,0.029113516,0.067526934,0.414301975,0.050461366,0.137781136,0.030755633,0.068643685,0.394212304,0.058759235,0.13950394,0.035451506,0.085359027,0.408250849,0.072758572,0.177119118,0.045620111,0.099361543,0.383330287,0.091381955,0.187662039,229,4.66973136,417,8.31391248,1260,25.80539485,1539,30.6272464,1772,33.37529679,1037,21.04871583
519,EL19_5544-13-27,0.066499828,0.117697935,0.341075851,0.128626134,0.215367617,0.041303865,0.091736351,0.386495943,0.069791296,0.171541798,0.029303052,0.070353391,0.417751841,0.046881045,0.140721257,0.028505603,0.068257908,0.397454615,0.048232195,0.136622067,0.03709079,0.100297348,0.474805701,0.069356412,0.208958963,0.047383665,0.118414539,0.463350342,0.086773345,0.227289897,421,8.58496464,805,16.0496392,1480,30.31109871,1727,34.36858644,1769,33.31879233,1493,30.30446744
520,EL19_5543-13-28,0.061756868,0.109476503,0.327519002,0.120024657,0.202874613,0.037097579,0.079435475,0.35710923,0.064561384,0.15324218,0.027871495,0.065148672,0.419530874,0.044601024,0.135263687,0.031586557,0.072114773,0.404803624,0.055626491,0.144882362,0.036046859,0.089118641,0.420980002,0.078514638,0.200514002,0.050491727,0.10197595,0.380082749,0.118641904,0.217454271,644,13.13234496,960,19.1399424,1560,31.94953648,1712,34.07007527,1763,33.20578343,117,2.374831005
521,EL19_5542-13-29,0.067209653,0.117852921,0.341643914,0.131437462,0.216391302,0.040456976,0.086687537,0.356628742,0.073679165,0.164818408,0.030466925,0.074690187,0.448783836,0.049701474,0.156136745,0.033559009,0.076894388,0.410389206,0.055781887,0.155566211,0.041728368,0.10636108,0.489476797,0.082853524,0.232415471,0.050895095,0.114133528,0.454056415,0.100157625,0.245643606,398,8.11595232,578,11.52384032,1462,29.94245021,1713,34.08997601,1746,32.88559153,1472,29.87821572
522,EL19_5541-13-30,0.066032657,0.111783846,0.333215043,0.126776088,0.202854671,0.037253889,0.081068831,0.352806973,0.065847519,0.153932953,0.026682071,0.068443122,0.422248206,0.046110821,0.142951613,0.02903188,0.071320388,0.393790601,0.054509656,0.147177026,0.039992809,0.10971552,0.468044931,0.09331211,0.235487515,0.051622447,0.134800618,0.481168035,0.117691845,0.274478208,466,9.50259744,633,12.62039952,1286,26.33788712,1577,31.38347471,1743,32.82908708,1178,23.91069166
523,EL19_5540-13-31,0.061886292,0.112320845,0.339594579,0.120768654,0.208186915,0.036490445,0.082530555,0.366587079,0.062941014,0.157487102,0.02527663,0.064574168,0.420573003,0.039780485,0.136894904,0.028351266,0.063914474,0.373057801,0.051775518,0.131659072,0.03609684,0.086113096,0.377425737,0.082868058,0.178815123,0.045739394,0.098347724,0.370919533,0.105577023,0.201293248,540,11.0115936,856,17.06644864,1543,31.60136845,1641,32.65712238,1744,32.84792189,757,15.36535958
524,EL19_5539-13-32,0.061905408,0.11235971,0.337488458,0.120406781,0.209688755,0.037049343,0.088120419,0.37419333,0.062780011,0.169483939,0.026071068,0.070423818,0.422809606,0.043551484,0.149469954,0.025613864,0.066722981,0.377262849,0.047472407,0.139304546,0.034240963,0.097319868,0.436861017,0.073957384,0.205038067,0.043902234,0.11195453,0.427514508,0.093353179,0.226683566,518,10.56297312,908,18.10319552,1387,28.4064148,1744,34.70689911,1701,32.03802474,1448,29.3910709
525,EL19_5538-13-33,0.062610554,0.107490393,0.332144797,0.123755143,0.200271846,0.035614838,0.074393021,0.354185737,0.063163228,0.144414965,0.026495632,0.064994847,0.433513482,0.04450938,0.1381769,0.023878506,0.059837799,0.381180207,0.043907996,0.12757077,0.034028868,0.098657783,0.488233817,0.067114108,0.210562354,0.041267129,0.107652988,0.441174121,0.082564651,0.217191725,452,9.21711168,719,14.33501936,1283,26.2764457,1651,32.85612983,1794,33.78966277,1602,32.51691684
